0.12,30,0,0,0,0,0,3.6,0,0,0,-0,-0,2.399e-12,2.399e-12,2.399e-12,2.399e-12,1.1842e-16,1.1842e-16,1.1842e-16,1.1842e-16,0,0,-0,-0
0.125,30,0,0,0,0,0,3.75,0,0,0,-0,-0,2.399e-12,2.399e-12,2.399e-12,2.399e-12,1.1842e-16,1.1842e-16,1.1842e-16,1.1842e-16,0,0,-0,-0
0.13,30,0,0,0,0,0,3.9,0,0,0,-0,-0,2.399e-12,2.399e-12,2.399e-12,2.399e-12,1.1842e-16,1.1842e-16,1.1842e-16,1.1842e-16,0,0,-0,-0
0.135,30,0,0,0,0,0,4.05,0,0,0,-0,-0,2.399e-12,2.399e-12,2.399e-12,2.399e-12,1.1842e-16,1.1842e-16,1.1842e-16,1.1842e-16,0,0,-0,-0
0.14,30,0,0,0,0,0,4.2,0,0,0,-0,-0,-2.399e-12,-2.399e-12,-2.399e-12,-2.399e-12,-1.1842e-16,-1.1842e-16,-1.1842e-16,-1.1842e-16,0,0,-0,-0
0.145,30,0,0,0,0,0,4.35,0,0,0,-0,-0,-2.399e-12,-2.399e-12,-2.399e-12,-2.399e-12,-1.1842e-16,-1.1842e-16,-1.1842e-16,-1.1842e-16,0,0,-0,-0
0.15,30,0,0,0,0,0,4.5,0,0,0,-0,-0,2.399e-12,2.399e-12,2.399e-12,2.399e-12,1.1842e-16,1.1842e-16,1.1842e-16,1.1842e-16,0,0,-0,-0
0.155,30,0,0,0,0,0,4.65,0,0,0,-0,-0,2.399e-12,2.399e-12,2.399e-12,2.399e-12,1.1842e-16,1.1842e-16,1.1842e-16,1.1842e-16,0,0,-0,-0
0.16,30,0,0,0,0,0,4.8,0,0,0,-0,-0,-2.399e-12,-2.399e-12,-2.399e-12,-2.399e-12,-1.1842e-16,-1.1842e-16,-1.1842e-16,-1.1842e-16,0,0,-0,-0
0.165,30,0,0,0,0,0,4.95,0,0,0,-0,-0,-2.399e-12,-2.399e-12,-2.399e-12,-2.399e-12,-1.1842e-16,-1.1842e-16,-1.1842e-16,-1.1842e-16,0,0,-0,-0
0.17,30,0,0,0,0,0,5.1,0,0,0,-0,-0,2.399e-12,2.399e-12,2.399e-12,2.399e-12,1.1842e-16,1.1842e-16,1.1842e-16,1.1842e-16,0,0,-0,-0
0.175,30,0,0,0,0,0,5.25,0,0,0,-0,-0,2.399e-12,2.399e-12,2.399e-12,2.399e-12,1.1842e-16,1.1842e-16,1.1842e-16,1.1842e-16,0,0,-0,-0
0.18,30,0,0,0,0,0,5.4,0,0,0,-0,-0,-2.399e-12,-2.399e-12,-2.399e-12,-2.399e-12,-1.1842e-16,-1.1842e-16,-1.1842e-16,-1.1842e-16,0,0,-0,-0
0.185,30,0,0,0,0,0,5.55,0,0,0,-0,-0,-2.399e-12,-2.399e-12,-2.399e-12,-2.399e-12,-1.1842e-16,-1.1842e-16,-1.1842e-16,-1.1842e-16,0,0,-0,-0
0.19,30,0,0,0,0,0,5.7,0,0,0,-0,-0,2.399e-12,2.399e-12,2.399e-12,2.399e-12,1.1842e-16,1.1842e-16,1.1842e-16,1.1842e-16,0,0,-0,-0
0.195,30,0,0,0,0,0,5.85,0,0,0,-0,-0,2.399e-12,2.399e-12,2.399e-12,2.399e-12,1.1842e-16,1.1842e-16,1.1842e-16,1.1842e-16,0,0,-0,-0
0.2,30,0,0,0,0,0,6,0,0,0,-0,-0,-2.399e-12,-2.399e-12,-2.399e-12,-2.399e-12,-1.1842e-16,-1.1842e-16,-1.1842e-16,-1.1842e-16,0,0,-0,-0
0.205,30,0,0,0,0,0,6.15,0,0,0,-0,-0,-2.399e-12,-2.399e-12,-2.399e-12,-2.399e-12,-1.1842e-16,-1.1842e-16,-1.1842e-16,-1.1842e-16,0,0,-0,-0
0.21,30,0,0,0,0,0,6.3,0,0,0,-0,-0,2.399e-12,2.399e-12,2.399e-12,2.399e-12,1.1842e-16,1.1842e-16,1.1842e-16,1.1842e-16,0,0,-0,-0
0.215,30,0,0,0,0,0,6.45,0,0,0,-0,-0,2.399e-12,2.399e-12,2.399e-12,2.399e-12,1.1842e-16,1.1842e-16,1.1842e-16,1.1842e-16,0,0,-0,-0
0.22,30,0,0,0,0,0,6.6,0,0,0,-0,-0,-2.399e-12,-2.399e-12,-2.399e-12,-2.399e-12,-1.1842e-16,-1.1842e-16,-1.1842e-16,-1.1842e-16,0,0,-0,-0
0.225,30,0,0,0,0,0,6.75,0,0,0,-0,-0,-2.399e-12,-2.399e-12,-2.399e-12,-2.399e-12,-1.1842e-16,-1.1842e-16,-1.1842e-16,-1.1842e-16,0,0,-0,-0
0.23,30,0,0,0,0,0,6.9,0,0,0,-0,-0,2.399e-12,2.399e-12,2.399e-12,2.399e-12,1.1842e-16,1.1842e-16,1.1842e-16,1.1842e-16,0,0,-0,-0
0.235,30,0,0,0,0,0,7.05,0,0,0,-0,-0,2.399e-12,2.399e-12,2.399e-12,2.399e-12,1.1842e-16,1.1842e-16,1.1842e-16,1.1842e-16,0,0,-0,-0
0.24,30,0,0,0,0,0,7.2,0,0,0,-0,-0,-2.399e-12,-2.399e-12,-2.399e-12,-2.399e-12,-1.1842e-16,-1.1842e-16,-1.1842e-16,-1.1842e-16,0,0,-0,-0
0.245,30,0,0,0,0,0,7.35,0,0,0,-0,-0,-2.399e-12,-2.399e-12,-2.399e-12,-2.399e-12,-1.1842e-16,-1.1842e-16,-1.1842e-16,-1.1842e-16,0,0,-0,-0
0.25,30,0,0,0,0,0,7.5,0,0,0,-0,-0,2.399e-12,2.399e-12,2.399e-12,2.399e-12,1.1842e-16,1.1842e-16,1.1842e-16,1.1842e-16,0,0,-0,-0
0.255,30,0,0,0,0,0,7.65,0,0,0,-0,-0,2.399e-12,2.399e-12,2.399e-12,2.399e-12,1.1842e-16,1.1842e-16,1.1842e-16,1.1842e-16,0,0,-0,-0
0.26,30,0,0,0,0,0,7.8,0,0,0,-0,-0,-2.399e-12,-2.399e-12,-2.399e-12,-2.399e-12,-1.1842e-16,-1.1842e-16,-1.1842e-16,-1.1842e-16,0,0,-0,-0
0.265,30,0,0,0,0,0,7.95,0,0,0,-0,-0,-2.399e-12,-2.399e-12,-2.399e-12,-2.399e-12,-1.1842e-16,-1.1842e-16,-1.1842e-16,-1.1842e-16,0,0,-0,-0
0.27,30,0,0,0,0,0,8.1,0,0,0,-0,-0,2.399e-12,2.399e-12,2.399e-12,2.399e-12,1.1842e-16,1.1842e-16,1.1842e-16,1.1842e-16,0,0,-0,-0
0.275,30,0,0,0,0,0,8.25,0,0,0,-0,-0,2.399e-12,2.399e-12,2.399e-12,2.399e-12,1.1842e-16,1.1842e-16,1.1842e-16,1.1842e-16,0,0,-0,-0
0.28,30,0,0,0,0,0,8.4,0,0,0,-0,-0,-2.399e-12,-2.399e-12,-2.399e-12,-2.399e-12,-1.1842e-16,-1.1842e-16,-1.1842e-16,-1.1842e-16,0,0,-0,-0
0.285,30,0,0,0,0,0,8.55,0,0,0,-0,-0,-2.399e-12,-2.399e-12,-2.399e-12,-2.399e-12,-1.1842e-16,-1.1842e-16,-1.1842e-16,-1.1842e-16,0,0,-0,-0
0.29,30,0,0,0,0,0,8.7,0,0,0,-0,-0,2.399e-12,2.399e-12,2.399e-12,2.399e-12,1.1842e-16,1.1842e-16,1.1842e-16,1.1842e-16,0,0,-0,-0
0.295,30,0,0,0,0,0,8.85,0,0,0,-0,-0,-2.399e-12,-2.399e-12,-2.399e-12,-2.399e-12,-1.1842e-16,-1.1842e-16,-1.1842e-16,-1.1842e-16,0,0,-0,-0
0.3,30,0,0,0,0,0,9,0,0,0,-0,-0,-2.399e-12,-2.399e-12,-2.399e-12,-2.399e-12,-1.1842e-16,-1.1842e-16,-1.1842e-16,-1.1842e-16,0,0,-0,-0
0.305,30,0,0,0,0,0,9.15,0,0,0,-0,-0,-2.399e-12,-2.399e-12,-2.399e-12,-2.399e-12,-1.1842e-16,-1.1842e-16,-1.1842e-16,-1.1842e-16,0,0,-0,-0
0.31,30,0,0,0,0,0,9.3,0,0,0,-0,-0,2.399e-12,2.399e-12,2.399e-12,2.399e-12,1.1842e-16,1.1842e-16,1.1842e-16,1.1842e-16,0,0,-0,-0
0.315,30,0,0,0,0,0,9.45,0,0,0,-0,-0,-2.399e-12,-2.399e-12,-2.399e-12,-2.399e-12,-1.1842e-16,-1.1842e-16,-1.1842e-16,-1.1842e-16,0,0,-0,-0
0.32,30,0,0,0,0,0,9.6,0,0,0,-0,-0,-2.399e-12,-2.399e-12,-2.399e-12,-2.399e-12,-1.1842e-16,-1.1842e-16,-1.1842e-16,-1.1842e-16,0,0,-0,-0
0.325,30,0,0,0,0,0,9.75,0,0,0,-0,-0,-2.399e-12,-2.399e-12,-2.399e-12,-2.399e-12,-1.1842e-16,-1.1842e-16,-1.1842e-16,-1.1842e-16,0,0,-0,-0
0.33,30,0,0,0,0,0,9.9,0,0,0,-0,-0,2.399e-12,2.399e-12,2.399e-12,2.399e-12,1.1842e-16,1.1842e-16,1.1842e-16,1.1842e-16,0,0,-0,-0
0.335,30,0,0,0,0,0,10.05,0,0,0,-0,-0,-2.399e-12,-2.399e-12,-2.399e-12,-2.399e-12,-1.1842e-16,-1.1842e-16,-1.1842e-16,-1.1842e-16,0,0,-0,-0
0.34,30,0,0,0,0,0,10.2,0,0,0,-0,-0,-2.399e-12,-2.399e-12,-2.399e-12,-2.399e-12,-1.1842e-16,-1.1842e-16,-1.1842e-16,-1.1842e-16,0,0,-0,-0
0.345,30,0,0,0,0,0,10.35,0,0,0,-0,-0,-2.399e-12,-2.399e-12,-2.399e-12,-2.399e-12,-1.1842e-16,-1.1842e-16,-1.1842e-16,-1.1842e-16,0,0,-0,-0
0.35,30,0,0,0,0,0,10.5,0,0,0,-0,-0,2.399e-12,2.399e-12,2.399e-12,2.399e-12,1.1842e-16,1.1842e-16,1.1842e-16,1.1842e-16,0,0,-0,-0
0.355,30,0,0,0,0,0,10.65,0,0,0,-0,-0,2.399e-12,2.399e-12,2.399e-12,2.399e-12,1.1842e-16,1.1842e-16,1.1842e-16,1.1842e-16,0,0,-0,-0
0.36,30,0,0,0,0,0,10.8,0,0,0,-0,-0,-2.399e-12,-2.399e-12,-2.399e-12,-2.399e-12,-1.1842e-16,-1.1842e-16,-1.1842e-16,-1.1842e-16,0,0,-0,-0
0.365,30,0,0,0,0,0,10.95,0,0,0,-0,-0,-2.399e-12,-2.399e-12,-2.399e-12,-2.399e-12,-1.1842e-16,-1.1842e-16,-1.1842e-16,-1.1842e-16,0,0,-0,-0
0.37,30,0,0,0,0,0,11.1,0,0,0,-0,-0,2.399e-12,2.399e-12,2.399e-12,2.399e-12,1.1842e-16,1.1842e-16,1.1842e-16,1.1842e-16,0,0,-0,-0
0.375,30,0,0,0,0,0,11.25,0,0,0,-0,-0,2.399e-12,2.399e-12,2.399e-12,2.399e-12,1.1842e-16,1.1842e-16,1.1842e-16,1.1842e-16,0,0,-0,-0
0.38,30,0,0,0,0,0,11.4,0,0,0,-0,-0,-2.399e-12,-2.399e-12,-2.399e-12,-2.399e-12,-1.1842e-16,-1.1842e-16,-1.1842e-16,-1.1842e-16,0,0,-0,-0
0.385,30,0,0,0,0,0,11.55,0,0,0,-0,-0,-2.399e-12,-2.399e-12,-2.399e-12,-2.399e-12,-1.1842e-16,-1.1842e-16,-1.1842e-16,-1.1842e-16,0,0,-0,-0
0.39,30,0,0,0,0,0,11.7,0,0,0,-0,-0,2.399e-12,2.399e-12,2.399e-12,2.399e-12,1.1842e-16,1.1842e-16,1.1842e-16,1.1842e-16,0,0,-0,-0
0.395,30,0,0,0,0,0,11.85,0,0,0,-0,-0,2.399e-12,2.399e-12,2.399e-12,2.399e-12,1.1842e-16,1.1842e-16,1.1842e-16,1.1842e-16,0,0,-0,-0
0.4,30,0,0,0,0,0,12,0,0,0,-0,-0,-2.399e-12,-2.399e-12,-2.399e-12,-2.399e-12,-1.1842e-16,-1.1842e-16,-1.1842e-16,-1.1842e-16,0,0,-0,-0
0.405,30,0,0,0,0,0,12.15,0,0,0,-0,-0,-2.399e-12,-2.399e-12,-2.399e-12,-2.399e-12,-1.1842e-16,-1.1842e-16,-1.1842e-16,-1.1842e-16,0,0,-0,-0
0.41,30,0,0,0,0,0,12.3,0,0,0,-0,-0,2.399e-12,2.399e-12,2.399e-12,2.399e-12,1.1842e-16,1.1842e-16,1.1842e-16,1.1842e-16,0,0,-0,-0
0.415,30,0,0,0,0,0,12.45,0,0,0,-0,-0,2.399e-12,2.399e-12,2.399e-12,2.399e-12,1.1842e-16,1.1842e-16,1.1842e-16,1.1842e-16,0,0,-0,-0
0.42,30,0,0,0,0,0,12.6,0,0,0,-0,-0,-2.399e-12,-2.399e-12,-2.399e-12,-2.399e-12,-1.1842e-16,-1.1842e-16,-1.1842e-16,-1.1842e-16,0,0,-0,-0
0.425,30,0,0,0,0,0,12.75,0,0,0,-0,-0,-2.399e-12,-2.399e-12,-2.399e-12,-2.399e-12,-1.1842e-16,-1.1842e-16,-1.1842e-16,-1.1842e-16,0,0,-0,-0
0.43,30,0,0,0,0,0,12.9,0,0,0,-0,-0,2.399e-12,2.399e-12,2.399e-12,2.399e-12,1.1842e-16,1.1842e-16,1.1842e-16,1.1842e-16,0,0,-0,-0
0.435,30,0,0,0,0,0,13.05,0,0,0,-0,-0,2.399e-12,2.399e-12,2.399e-12,2.399e-12,1.1842e-16,1.1842e-16,1.1842e-16,1.1842e-16,0,0,-0,-0
0.44,30,0,0,0,0,0,13.2,0,0,0,-0,-0,-2.399e-12,-2.399e-12,-2.399e-12,-2.399e-12,-1.1842e-16,-1.1842e-16,-1.1842e-16,-1.1842e-16,0,0,-0,-0
0.445,30,0,0,0,0,0,13.35,0,0,0,-0,-0,-2.399e-12,-2.399e-12,-2.399e-12,-2.399e-12,-1.1842e-16,-1.1842e-16,-1.1842e-16,-1.1842e-16,0,0,-0,-0
0.45,30,0,0,0,0,0,13.5,0,0,0,-0,-0,2.399e-12,2.399e-12,2.399e-12,2.399e-12,1.1842e-16,1.1842e-16,1.1842e-16,1.1842e-16,0,0,-0,-0
0.455,30,0,0,0,0,0,13.65,0,0,0,-0,-0,2.399e-12,2.399e-12,2.399e-12,2.399e-12,1.1842e-16,1.1842e-16,1.1842e-16,1.1842e-16,0,0,-0,-0
0.46,30,0,0,0,0,0,13.8,0,0,0,-0,-0,-2.399e-12,-2.399e-12,-2.399e-12,-2.399e-12,-1.1842e-16,-1.1842e-16,-1.1842e-16,-1.1842e-16,0,0,-0,-0
0.465,30,0,0,0,0,0,13.95,0,0,0,-0,-0,-2.399e-12,-2.399e-12,-2.399e-12,-2.399e-12,-1.1842e-16,-1.1842e-16,-1.1842e-16,-1.1842e-16,0,0,-0,-0
0.47,30,0,0,0,0,0,14.1,0,0,0,-0,-0,2.399e-12,2.399e-12,2.399e-12,2.399e-12,1.1842e-16,1.1842e-16,1.1842e-16,1.1842e-16,0,0,-0,-0
0.475,30,0,0,0,0,0,14.25,0,0,0,-0,-0,2.399e-12,2.399e-12,2.399e-12,2.399e-12,1.1842e-16,1.1842e-16,1.1842e-16,1.1842e-16,0,0,-0,-0
0.48,30,0,0,0,0,0,14.4,0,0,0,-0,-0,-2.399e-12,-2.399e-12,-2.399e-12,-2.399e-12,-1.1842e-16,-1.1842e-16,-1.1842e-16,-1.1842e-16,0,0,-0,-0
0.485,30,0,0,0,0,0,14.55,0,0,0,-0,-0,-2.399e-12,-2.399e-12,-2.399e-12,-2.399e-12,-1.1842e-16,-1.1842e-16,-1.1842e-16,-1.1842e-16,0,0,-0,-0
0.49,30,0,0,0,0,0,14.7,0,0,0,-0,-0,2.399e-12,2.399e-12,2.399e-12,2.399e-12,1.1842e-16,1.1842e-16,1.1842e-16,1.1842e-16,0,0,-0,-0
0.495,30,0,0,0,0,0,14.85,0,0,0,-0,-0,2.399e-12,2.399e-12,2.399e-12,2.399e-12,1.1842e-16,1.1842e-16,1.1842e-16,1.1842e-16,0,0,-0,-0
0.5,30,0,0,0,0,0,15,0,0,0,-0,-0,-2.399e-12,-2.399e-12,-2.399e-12,-2.399e-12,-1.1842e-16,-1.1842e-16,-1.1842e-16,-1.1842e-16,0,0,-0,-0
0.505,30,0,0,0,0,0,15.15,0,0,0,-0,-0,-2.399e-12,-2.399e-12,-2.399e-12,-2.399e-12,-1.1842e-16,-1.1842e-16,-1.1842e-16,-1.1842e-16,0,0,-0,-0
0.51,30,0,0,0,0,0,15.3,0,0,0,-0,-0,2.399e-12,2.399e-12,2.399e-12,2.399e-12,1.1842e-16,1.1842e-16,1.1842e-16,1.1842e-16,0,0,-0,-0
0.515,30,0,0,0,0,0,15.45,0,0,0,-0,-0,2.399e-12,2.399e-12,2.399e-12,2.399e-12,1.1842e-16,1.1842e-16,1.1842e-16,1.1842e-16,0,0,-0,-0
0.52,30,0,0,0,0,0,15.6,0,0,0,-0,-0,-2.399e-12,-2.399e-12,-2.399e-12,-2.399e-12,-1.1842e-16,-1.1842e-16,-1.1842e-16,-1.1842e-16,0,0,-0,-0
0.525,30,0,0,0,0,0,15.75,0,0,0,-0,-0,-2.399e-12,-2.399e-12,-2.399e-12,-2.399e-12,-1.1842e-16,-1.1842e-16,-1.1842e-16,-1.1842e-16,0,0,-0,-0
0.53,30,0,0,0,0,0,15.9,0,0,0,-0,-0,2.399e-12,2.399e-12,2.399e-12,2.399e-12,1.1842e-16,1.1842e-16,1.1842e-16,1.1842e-16,0,0,-0,-0
0.535,30,0,0,0,0,0,16.05,0,0,0,-0,-0,2.399e-12,2.399e-12,2.399e-12,2.399e-12,1.1842e-16,1.1842e-16,1.1842e-16,1.1842e-16,0,0,-0,-0
0.54,30,0,0,0,0,0,16.2,0,0,0,-0,-0,-2.399e-12,-2.399e-12,-2.399e-12,-2.399e-12,-1.1842e-16,-1.1842e-16,-1.1842e-16,-1.1842e-16,0,0,-0,-0
0.545,30,0,0,0,0,0,16.35,0,0,0,-0,-0,-2.399e-12,-2.399e-12,-2.399e-12,-2.399e-12,-1.1842e-16,-1.1842e-16,-1.1842e-16,-1.1842e-16,0,0,-0,-0
0.55,30,0,0,0,0,0,16.5,0,0,0,-0,-0,2.399e-12,2.399e-12,2.399e-12,2.399e-12,1.1842e-16,1.1842e-16,1.1842e-16,1.1842e-16,0,0,-0,-0
0.555,30,0,0,0,0,0,16.65,0,0,0,-0,-0,2.399e-12,2.399e-12,2.399e-12,2.399e-12,1.1842e-16,1.1842e-16,1.1842e-16,1.1842e-16,0,0,-0,-0
0.56,30,0,0,0,0,0,16.8,0,0,0,-0,-0,-2.399e-12,-2.399e-12,-2.399e-12,-2.399e-12,-1.1842e-16,-1.1842e-16,-1.1842e-16,-1.1842e-16,0,0,-0,-0
0.565,30,0,0,0,0,0,16.95,0,0,0,-0,-0,-2.399e-12,-2.399e-12,-2.399e-12,-2.399e-12,-1.1842e-16,-1.1842e-16,-1.1842e-16,-1.1842e-16,0,0,-0,-0
0.57,30,0,0,0,0,0,17.1,0,0,0,-0,-0,2.399e-12,2.399e-12,2.399e-12,2.399e-12,1.1842e-16,1.1842e-16,1.1842e-16,1.1842e-16,0,0,-0,-0
0.575,30,0,0,0,0,0,17.25,0,0,0,-0,-0,2.399e-12,2.399e-12,2.399e-12,2.399e-12,1.1842e-16,1.1842e-16,1.1842e-16,1.1842e-16,0,0,-0,-0
0.58,30,0,0,0,0,0,17.4,0,0,0,-0,-0,-2.399e-12,-2.399e-12,-2.399e-12,-2.399e-12,-1.1842e-16,-1.1842e-16,-1.1842e-16,-1.1842e-16,0,0,-0,-0
0.585,30,0,0,0,0,0,17.55,0,0,0,-0,-0,-2.399e-12,-2.399e-12,-2.399e-12,-2.399e-12,-1.1842e-16,-1.1842e-16,-1.1842e-16,-1.1842e-16,0,0,-0,-0
0.59,30,0,0,0,0,0,17.7,0,0,0,-0,-0,2.399e-12,2.399e-12,2.399e-12,2.399e-12,1.1842e-16,1.1842e-16,1.1842e-16,1.1842e-16,0,0,-0,-0
0.595,30,0,0,0,0,0,17.85,0,0,0,-0,-0,2.399e-12,2.399e-12,2.399e-12,2.399e-12,1.1842e-16,1.1842e-16,1.1842e-16,1.1842e-16,0,0,-0,-0
0.6,30,0,0,0,0,0,18,0,0,0,-0,-0,-2.399e-12,-2.399e-12,-2.399e-12,-2.399e-12,-1.1842e-16,-1.1842e-16,-1.1842e-16,-1.1842e-16,0,0,-0,-0
0.605,30,0,0,0,0,0,18.15,0,0,0,-0,-0,-2.399e-12,-2.399e-12,-2.399e-12,-2.399e-12,-1.1842e-16,-1.1842e-16,-1.1842e-16,-1.1842e-16,0,0,-0,-0
0.61,30,0,0,0,0,0,18.3,0,0,0,-0,-0,2.399e-12,2.399e-12,2.399e-12,2.399e-12,1.1842e-16,1.1842e-16,1.1842e-16,1.1842e-16,0,0,-0,-0
0.615,30,0,0,0,0,0,18.45,0,0,0,-0,-0,2.399e-12,2.399e-12,2.399e-12,2.399e-12,1.1842e-16,1.1842e-16,1.1842e-16,1.1842e-16,0,0,-0,-0
0.62,30,0,0,0,0,0,18.6,0,0,0,-0,-0,-2.399e-12,-2.399e-12,-2.399e-12,-2.399e-12,-1.1842e-16,-1.1842e-16,-1.1842e-16,-1.1842e-16,0,0,-0,-0
0.625,30,0,0,0,0,0,18.75,0,0,0,-0,-0,-2.399e-12,-2.399e-12,-2.399e-12,-2.399e-12,-1.1842e-16,-1.1842e-16,-1.1842e-16,-1.1842e-16,0,0,-0,-0
0.63,30,0,0,0,0,0,18.9,0,0,0,-0,-0,2.399e-12,2.399e-12,2.399e-12,2.399e-12,1.1842e-16,1.1842e-16,1.1842e-16,1.1842e-16,0,0,-0,-0
0.635,30,0,0,0,0,0,19.05,0,0,0,-0,-0,2.399e-12,2.399e-12,2.399e-12,2.399e-12,1.1842e-16,1.1842e-16,1.1842e-16,1.1842e-16,0,0,-0,-0
0.64,30,0,0,0,0,0,19.2,0,0,0,-0,-0,-2.399e-12,-2.399e-12,-2.399e-12,-2.399e-12,-1.1842e-16,-1.1842e-16,-1.1842e-16,-1.1842e-16,0,0,-0,-0
0.645,30,0,0,0,0,0,19.35,0,0,0,-0,-0,-2.399e-12,-2.399e-12,-2.399e-12,-2.399e-12,-1.1842e-16,-1.1842e-16,-1.1842e-16,-1.1842e-16,0,0,-0,-0
0.65,30,0,0,0,0,0,19.5,0,0,0,-0,-0,2.399e-12,2.399e-12,2.399e-12,2.399e-12,1.1842e-16,1.1842e-16,1.1842e-16,1.1842e-16,0,0,-0,-0
0.655,30,0,0,0,0,0,19.65,0,0,0,-0,-0,2.399e-12,2.399e-12,2.399e-12,2.399e-12,1.1842e-16,1.1842e-16,1.1842e-16,1.1842e-16,0,0,-0,-0
